"name"	"id"	"waterbody"	"month"	"year"	"identifier"	"Lat"	"Long"	"type"	"turbidity"	"SAL"	"WT"
"Kemnitz"	105210010	"Westziese"	11	2013	"11_2013"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	7.9
"Greifswald"	105340014	"Ryck"	11	2013	"11_2013"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	6.2
"Brandshagen"	107030028	"Miltzower Bach"	11	2013	"11_2013"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	1.2
"S66 Stralsund"	109016609	"Andershofer Bucht"	11	2013	"11_2013"	54.28667	13.131671	"Coast"	1.42	6.6	5.46
"Prohn"	109230015	"Prohner Bach"	11	2013	"11_2013"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	5.9
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	11	2013	"11_2013"	54.18833	13.775001	"Coast"	1.1	7.3	5.24
"AW1 Trockenort"	111030108	"Achterwasser"	11	2013	"11_2013"	54.01667	13.958331	"Coast"	0.614285714285714	0.9	15
"P20 Peenemuende s."	111032085	"Peenestrom"	11	2013	"11_2013"	54.121	13.773	"Coast"	0.833333333333333	2.8	15.95
"P42 Wolgast s."	111034208	"Peenestrom"	11	2013	"11_2013"	54.023358	13.760763	"Coast"	0.566666666666667	1.15	15.8
"P48 Lassan"	111034806	"Peenestrom"	11	2013	"11_2013"	53.96667	13.891671	"Coast"	0.66	0.9	15.1
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	11	2013	"11_2013"	54.20333	13.905002	"Coast"	2.06666666666667	7.25	6.495
"Wolgast"	111140027	"Ostziese"	11	2013	"11_2013"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	7.5
"Karow"	112050138	"Karower Muehlbach"	11	2013	"11_2013"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	7.6
"RB2 Vitte oe."	112190202	"Vitter Bodden"	11	2013	"11_2013"	54.57	13.131672	"Coast"	2.4125	7.8	15.2
"RB3 Bugspitze s."	112190309	"Rassower Strom"	11	2013	"11_2013"	54.55333	13.178332	"Coast"	1.825	8.38333333333333	7.50704545454545
"Kluis"	112230016	"Duvenbaek"	11	2013	"11_2013"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	7.6
"Pansevitz"	112230024	"Pansevitzer Graben"	11	2013	"11_2013"	54.4601412036931	13.3202956894869	"Freshwater"	NA	0	7.7
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	11	2013	"11_2013"	54.56333	13.293332	"Coast"	1.24	7.82222222222222	7.06181818181818
"Neuendorf"	112350018	"Sehrower Bach"	11	2013	"11_2013"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	7.5
"Negast"	112360013	"Frankenthaler Bach"	11	2013	"11_2013"	54.371440403775	13.2881712967019	"Freshwater"	NA	0	7.8
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	11	2013	"11_2013"	54.54333	13.426672	"Coast"	0.9	7.05	7.44727272727273
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	11	2013	"11_2013"	54.50667	13.490002	"Coast"	0.95	7.00555555555556	7.56636363636364
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	11	2013	"11_2013"	54.43167	13.491672	"Coast"	0.35	4.3	5.8
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	11	2013	"11_2013"	54.515	13.125002	"Coast"	2.2625	7.8	15.5
"DB1 Pramort"	103050101	"Barther Fahrwasser"	12	2013	"12_2013"	54.42	12.926671	"Coast"	1.01666666666667	12.4	3.5
"DB2 Sundische Wiese"	103050208	"Grabow"	12	2013	"12_2013"	54.39167	12.838331	"Coast"	0.55	9.4	2.3
"DB6 Barth oe."	103050603	"Barther Bodden"	12	2013	"12_2013"	54.395001	12.750001	"Coast"	0.45	7.9	2.4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	12	2013	"12_2013"	54.395001	12.623331	"Coast"	0.35	5.8	3.3
"DB16 Saal nw."	103051606	"Saaler Bodden"	12	2013	"12_2013"	54.335001	12.448331	"Coast"	0.25	3.4	3.2
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	12	2013	"12_2013"	54.40167	13.105001	"Coast"	1.24285714285714	7.05625	3.80625
"Barth"	103070014	"Barthe"	12	2013	"12_2013"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	4.7
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	12	2013	"12_2013"	54.51167	13.050002	"Coast"	2.51428571428571	13.3	5.32
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	12	2013	"12_2013"	54.26667	13.516671	"Coast"	1.33333333333333	6.22222222222222	3.96318181818182
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	12	2013	"12_2013"	54.15	13.483331	"Coast"	1.2	6.18333333333333	3.815
"GB7 Struck"	105010701	"Greifswalder Bodden"	12	2013	"12_2013"	54.20667	13.653331	"Coast"	1.24	6.28333333333333	3.97863636363636
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	12	2013	"12_2013"	54.20667	13.566671	"Coast"	1.38	6.22222222222222	4.02090909090909
"Kemnitz"	105210010	"Westziese"	12	2013	"12_2013"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	3.4
"Greifswald"	105340014	"Ryck"	12	2013	"12_2013"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	6.2
"Brandshagen"	107030028	"Miltzower Bach"	12	2013	"12_2013"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	5
"S66 Stralsund"	109016609	"Andershofer Bucht"	12	2013	"12_2013"	54.28667	13.131671	"Coast"	1.42	6.66666666666667	3.27454545454545
"Prohn"	109230015	"Prohner Bach"	12	2013	"12_2013"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	6.5
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	12	2013	"12_2013"	54.18833	13.775001	"Coast"	1.1	5.7	3.9705
"AW1 Trockenort"	111030108	"Achterwasser"	12	2013	"12_2013"	54.01667	13.958331	"Coast"	0.614285714285714	1.5	1.9
"P20 Peenemuende s."	111032085	"Peenestrom"	12	2013	"12_2013"	54.121	13.773	"Coast"	0.833333333333333	5.6	3.55
"P42 Wolgast s."	111034208	"Peenestrom"	12	2013	"12_2013"	54.023358	13.760763	"Coast"	0.566666666666667	4.75	3.25
"P48 Lassan"	111034806	"Peenestrom"	12	2013	"12_2013"	53.96667	13.891671	"Coast"	0.66	1.1	1.9
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	12	2013	"12_2013"	54.20333	13.905002	"Coast"	2.06666666666667	6.85555555555556	4.59722222222222
"Wolgast"	111140027	"Ostziese"	12	2013	"12_2013"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	2.5
"Karow"	112050138	"Karower Muehlbach"	12	2013	"12_2013"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	3
"RB2 Vitte oe."	112190202	"Vitter Bodden"	12	2013	"12_2013"	54.57	13.131672	"Coast"	2.4125	10.2	2.7
"RB3 Bugspitze s."	112190309	"Rassower Strom"	12	2013	"12_2013"	54.55333	13.178332	"Coast"	1.825	10.2	3.51
"Kluis"	112230016	"Duvenbaek"	12	2013	"12_2013"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	2.7
"Pansevitz"	112230024	"Pansevitzer Graben"	12	2013	"12_2013"	54.4601412036931	13.3202956894869	"Freshwater"	NA	0	3.1
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	12	2013	"12_2013"	54.56333	13.293332	"Coast"	1.24	8.3	3.13
"Neuendorf"	112350018	"Sehrower Bach"	12	2013	"12_2013"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	3.1
"Negast"	112360013	"Frankenthaler Bach"	12	2013	"12_2013"	54.371440403775	13.2881712967019	"Freshwater"	NA	0	3
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	12	2013	"12_2013"	54.54333	13.426672	"Coast"	0.9	7.45	2.89
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	12	2013	"12_2013"	54.50667	13.490002	"Coast"	0.95	7.4	2.89
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	12	2013	"12_2013"	54.43167	13.491672	"Coast"	0.35	4.4	2.6
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	12	2013	"12_2013"	54.515	13.125002	"Coast"	2.2625	10.2	2.8
"DB1 Pramort"	103050101	"Barther Fahrwasser"	1	2014	"1_2014"	54.42	12.926671	"Coast"	1.18	10.1	3.8
"DB2 Sundische Wiese"	103050208	"Grabow"	1	2014	"1_2014"	54.39167	12.838331	"Coast"	0.65	9	3.7
"DB6 Barth oe."	103050603	"Barther Bodden"	1	2014	"1_2014"	54.395001	12.750001	"Coast"	0.55	7.9	3.5
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	1	2014	"1_2014"	54.395001	12.623331	"Coast"	0.4	5.95	3.5
"DB16 Saal nw."	103051606	"Saaler Bodden"	1	2014	"1_2014"	54.335001	12.448331	"Coast"	0.3	3.2	3.4
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	1	2014	"1_2014"	54.40167	13.105001	"Coast"	1.1	7.52142857142857	2.56989583333333
"Barth"	103070014	"Barthe"	1	2014	"1_2014"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	3.1
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	1	2014	"1_2014"	54.51167	13.050002	"Coast"	3.375	9.00714285714286	3.601
"Stadtholz"	103200018	"Planebeck"	1	2014	"1_2014"	54.3377846139631	12.6462920702373	"Freshwater"	NA	0	3.7
"Zipke"	103310014	"Zipker Bach"	1	2014	"1_2014"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	3.1
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	1	2014	"1_2014"	54.26667	13.516671	"Coast"	1.58333333333333	7	3.445
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	1	2014	"1_2014"	54.15	13.483331	"Coast"	1.3	7.1	3.425
"GB7 Struck"	105010701	"Greifswalder Bodden"	1	2014	"1_2014"	54.20667	13.653331	"Coast"	1.46666666666667	7.1	3.62
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	1	2014	"1_2014"	54.20667	13.566671	"Coast"	1.43333333333333	7.1	3.54
"Kemnitz"	105210010	"Westziese"	1	2014	"1_2014"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	5.7
"Greifswald"	105340014	"Ryck"	1	2014	"1_2014"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	3.85
"Brandshagen"	107030028	"Miltzower Bach"	1	2014	"1_2014"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	1	2014	"1_2014"	54.28667	13.131671	"Coast"	1.16	7.1	3.03
"Flemendorf"	109070015	"Uhlenbaek"	1	2014	"1_2014"	54.3318827754293	12.8003579931573	"Freshwater"	NA	0	3.9
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	1	2014	"1_2014"	54.3501914436589	12.8535939073662	"Freshwater"	NA	0	5.5
"Prohn"	109230015	"Prohner Bach"	1	2014	"1_2014"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	2.9
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	1	2014	"1_2014"	54.18833	13.775001	"Coast"	1.24	6.05	3.93
"AW1 Trockenort"	111030108	"Achterwasser"	1	2014	"1_2014"	54.01667	13.958331	"Coast"	1.0125	2.1	1.2
"P20 Peenemuende s."	111032085	"Peenestrom"	1	2014	"1_2014"	54.121	13.773	"Coast"	1.1625	4.84545454545455	2.86666666666667
"P42 Wolgast s."	111034208	"Peenestrom"	1	2014	"1_2014"	54.023358	13.760763	"Coast"	0.916666666666667	2.1	0.5
"P48 Lassan"	111034806	"Peenestrom"	1	2014	"1_2014"	53.96667	13.891671	"Coast"	0.94	2.1	0.8
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	1	2014	"1_2014"	54.20333	13.905002	"Coast"	2.76666666666667	7	4.13
"Wolgast"	111140027	"Ostziese"	1	2014	"1_2014"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	5.2
"Lassan"	111190024	"Lassaner Muehlengraben"	1	2014	"1_2014"	53.9484805022473	13.85282612245	"Freshwater"	NA	0	6.3
"Karow"	112050138	"Karower Muehlbach"	1	2014	"1_2014"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	5.4
"RB2 Vitte oe."	112190202	"Vitter Bodden"	1	2014	"1_2014"	54.57	13.131672	"Coast"	2.26666666666667	8.4	0.8
"RB3 Bugspitze s."	112190309	"Rassower Strom"	1	2014	"1_2014"	54.55333	13.178332	"Coast"	1.7	8.35833333333333	3.78857142857143
"Kluis"	112230016	"Duvenbaek"	1	2014	"1_2014"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	4.9
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	1	2014	"1_2014"	54.56333	13.293332	"Coast"	1.05	8.13333333333333	3.42428571428571
"Neuendorf"	112350018	"Sehrower Bach"	1	2014	"1_2014"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	4
"Vorwerk"	112370019	"Sagarder Bach"	1	2014	"1_2014"	54.519140218753	13.530008689413	"Freshwater"	NA	0	6
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	1	2014	"1_2014"	54.54333	13.426672	"Coast"	0.95	7.55	3.08428571428571
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	1	2014	"1_2014"	54.50667	13.490002	"Coast"	0.9	7.47	3.08571428571429
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	1	2014	"1_2014"	54.43167	13.491672	"Coast"	0.4	4.71818181818182	2.8375
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	1	2014	"1_2014"	54.515	13.125002	"Coast"	2.11	8.3	1
"Greifswald"	134000027	"Kohlgraben"	1	2014	"1_2014"	54.1050971009217	13.4165148068871	"Freshwater"	NA	0	3.85
"DB1 Pramort"	103050101	"Barther Fahrwasser"	2	2014	"2_2014"	54.42	12.926671	"Coast"	1.18	7.1	2.4
"DB2 Sundische Wiese"	103050208	"Grabow"	2	2014	"2_2014"	54.39167	12.838331	"Coast"	0.65	5.2	2.2
"DB6 Barth oe."	103050603	"Barther Bodden"	2	2014	"2_2014"	54.395001	12.750001	"Coast"	0.55	4	2.4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	2	2014	"2_2014"	54.395001	12.623331	"Coast"	0.4	4	2.55
"DB16 Saal nw."	103051606	"Saaler Bodden"	2	2014	"2_2014"	54.335001	12.448331	"Coast"	0.3	3.1	2
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	2	2014	"2_2014"	54.40167	13.105001	"Coast"	1.1	7.52142857142857	1.63333333333333
"Barth"	103070014	"Barthe"	2	2014	"2_2014"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	1.8
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	2	2014	"2_2014"	54.51167	13.050002	"Coast"	3.375	9.00714285714286	3.34
"Stadtholz"	103200018	"Planebeck"	2	2014	"2_2014"	54.3377846139631	12.6462920702373	"Freshwater"	NA	0	1.7
"Zipke"	103310014	"Zipker Bach"	2	2014	"2_2014"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	2.2
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	2	2014	"2_2014"	54.26667	13.516671	"Coast"	1.58333333333333	6.91875	1.66
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	2	2014	"2_2014"	54.15	13.483331	"Coast"	1.3	6.88125	1.523
"GB7 Struck"	105010701	"Greifswalder Bodden"	2	2014	"2_2014"	54.20667	13.653331	"Coast"	1.46666666666667	6.9	1.38571428571429
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	2	2014	"2_2014"	54.20667	13.566671	"Coast"	1.43333333333333	6.90625	1.40547619047619
"Kemnitz"	105210010	"Westziese"	2	2014	"2_2014"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	1.6
"Greifswald"	105340014	"Ryck"	2	2014	"2_2014"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	2.95
"Brandshagen"	107030028	"Miltzower Bach"	2	2014	"2_2014"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	3.2
"S66 Stralsund"	109016609	"Andershofer Bucht"	2	2014	"2_2014"	54.28667	13.131671	"Coast"	1.16	7.025	1.57285714285714
"Flemendorf"	109070015	"Uhlenbaek"	2	2014	"2_2014"	54.3318827754293	12.8003579931573	"Freshwater"	NA	0	2.1
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	2	2014	"2_2014"	54.3501914436589	12.8535939073662	"Freshwater"	NA	0	3.3
"Prohn"	109230015	"Prohner Bach"	2	2014	"2_2014"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	2.5
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	2	2014	"2_2014"	54.18833	13.775001	"Coast"	1.24	6.51428571428571	1.781
"AW1 Trockenort"	111030108	"Achterwasser"	2	2014	"2_2014"	54.01667	13.958331	"Coast"	1.0125	1.5	3.7
"P20 Peenemuende s."	111032085	"Peenestrom"	2	2014	"2_2014"	54.121	13.773	"Coast"	1.1625	4.25	3.6
"P42 Wolgast s."	111034208	"Peenestrom"	2	2014	"2_2014"	54.023358	13.760763	"Coast"	0.916666666666667	1.45	3.75
"P48 Lassan"	111034806	"Peenestrom"	2	2014	"2_2014"	53.96667	13.891671	"Coast"	0.94	1.5	3.7
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	2	2014	"2_2014"	54.20333	13.905002	"Coast"	2.76666666666667	7.15833333333333	1.55727272727273
"Wolgast"	111140027	"Ostziese"	2	2014	"2_2014"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	0.4
"Lassan"	111190024	"Lassaner Muehlengraben"	2	2014	"2_2014"	53.9484805022473	13.85282612245	"Freshwater"	NA	0	2.1
"Karow"	112050138	"Karower Muehlbach"	2	2014	"2_2014"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	0.7
"RB2 Vitte oe."	112190202	"Vitter Bodden"	2	2014	"2_2014"	54.57	13.131672	"Coast"	2.26666666666667	7.4	4.6
"RB3 Bugspitze s."	112190309	"Rassower Strom"	2	2014	"2_2014"	54.55333	13.178332	"Coast"	1.7	8.35833333333333	1.88571428571429
"Kluis"	112230016	"Duvenbaek"	2	2014	"2_2014"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	0.1
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	2	2014	"2_2014"	54.56333	13.293332	"Coast"	1.05	8.13333333333333	1.81714285714286
"Neuendorf"	112350018	"Sehrower Bach"	2	2014	"2_2014"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	0
"Vorwerk"	112370019	"Sagarder Bach"	2	2014	"2_2014"	54.519140218753	13.530008689413	"Freshwater"	NA	0	1.5
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	2	2014	"2_2014"	54.54333	13.426672	"Coast"	0.95	7.55	1.815
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	2	2014	"2_2014"	54.50667	13.490002	"Coast"	0.9	7.47	1.88333333333333
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	2	2014	"2_2014"	54.43167	13.491672	"Coast"	0.4	3.9	4
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	2	2014	"2_2014"	54.515	13.125002	"Coast"	2.11	7.3	4.6
"Greifswald"	134000027	"Kohlgraben"	2	2014	"2_2014"	54.1050971009217	13.4165148068871	"Freshwater"	NA	0	2.95
"DB1 Pramort"	103050101	"Barther Fahrwasser"	3	2014	"3_2014"	54.42	12.926671	"Coast"	1.18	6.5	5
"DB2 Sundische Wiese"	103050208	"Grabow"	3	2014	"3_2014"	54.39167	12.838331	"Coast"	0.65	6.2	4.9
"DB6 Barth oe."	103050603	"Barther Bodden"	3	2014	"3_2014"	54.395001	12.750001	"Coast"	0.55	5.3	5.1
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	3	2014	"3_2014"	54.395001	12.623331	"Coast"	0.4	4.4	5.2
"DB16 Saal nw."	103051606	"Saaler Bodden"	3	2014	"3_2014"	54.335001	12.448331	"Coast"	0.3	3	5
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	3	2014	"3_2014"	54.40167	13.105001	"Coast"	1.1	7.52142857142857	4.31354166666667
"Barth"	103070014	"Barthe"	3	2014	"3_2014"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	7.2
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	3	2014	"3_2014"	54.51167	13.050002	"Coast"	3.375	9.00714285714286	4.01722222222222
"Stadtholz"	103200018	"Planebeck"	3	2014	"3_2014"	54.3377846139631	12.6462920702373	"Freshwater"	NA	0	6.9
"Zipke"	103310014	"Zipker Bach"	3	2014	"3_2014"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	6.9
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	3	2014	"3_2014"	54.26667	13.516671	"Coast"	1.58333333333333	6.91875	3.06409090909091
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	3	2014	"3_2014"	54.15	13.483331	"Coast"	1.3	6.88125	3.28931818181818
"GB7 Struck"	105010701	"Greifswalder Bodden"	3	2014	"3_2014"	54.20667	13.653331	"Coast"	1.46666666666667	6.9	3.25431818181818
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	3	2014	"3_2014"	54.20667	13.566671	"Coast"	1.43333333333333	6.90625	3.03519230769231
"Kemnitz"	105210010	"Westziese"	3	2014	"3_2014"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	5.4
"Greifswald"	105340014	"Ryck"	3	2014	"3_2014"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	7.5
"Brandshagen"	107030028	"Miltzower Bach"	3	2014	"3_2014"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	4.8
"S66 Stralsund"	109016609	"Andershofer Bucht"	3	2014	"3_2014"	54.28667	13.131671	"Coast"	1.16	7.025	3.63954545454545
"Flemendorf"	109070015	"Uhlenbaek"	3	2014	"3_2014"	54.3318827754293	12.8003579931573	"Freshwater"	NA	0	5
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	3	2014	"3_2014"	54.3501914436589	12.8535939073662	"Freshwater"	NA	0	5.1
"Prohn"	109230015	"Prohner Bach"	3	2014	"3_2014"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	6.1
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	3	2014	"3_2014"	54.18833	13.775001	"Coast"	1.24	6.51428571428571	3.415
"AW1 Trockenort"	111030108	"Achterwasser"	3	2014	"3_2014"	54.01667	13.958331	"Coast"	1.0125	3	8.2
"P20 Peenemuende s."	111032085	"Peenestrom"	3	2014	"3_2014"	54.121	13.773	"Coast"	1.1625	6.95	8.1
"P42 Wolgast s."	111034208	"Peenestrom"	3	2014	"3_2014"	54.023358	13.760763	"Coast"	0.916666666666667	5.75	8.45
"P48 Lassan"	111034806	"Peenestrom"	3	2014	"3_2014"	53.96667	13.891671	"Coast"	0.94	2.6	8.1
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	3	2014	"3_2014"	54.20333	13.905002	"Coast"	2.76666666666667	7.15833333333333	2.58615384615385
"Wolgast"	111140027	"Ostziese"	3	2014	"3_2014"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	4.9
"Lassan"	111190024	"Lassaner Muehlengraben"	3	2014	"3_2014"	53.9484805022473	13.85282612245	"Freshwater"	NA	0	5.5
"Karow"	112050138	"Karower Muehlbach"	3	2014	"3_2014"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	4.4
"RB2 Vitte oe."	112190202	"Vitter Bodden"	3	2014	"3_2014"	54.57	13.131672	"Coast"	2.26666666666667	9.1	7.9
"RB3 Bugspitze s."	112190309	"Rassower Strom"	3	2014	"3_2014"	54.55333	13.178332	"Coast"	1.7	8.35833333333333	4.50944444444444
"Kluis"	112230016	"Duvenbaek"	3	2014	"3_2014"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	3.7
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	3	2014	"3_2014"	54.56333	13.293332	"Coast"	1.05	8.13333333333333	4.79888888888889
"Neuendorf"	112350018	"Sehrower Bach"	3	2014	"3_2014"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	4.1
"Vorwerk"	112370019	"Sagarder Bach"	3	2014	"3_2014"	54.519140218753	13.530008689413	"Freshwater"	NA	0	4.5
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	3	2014	"3_2014"	54.54333	13.426672	"Coast"	0.95	7.55	4.18833333333333
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	3	2014	"3_2014"	54.50667	13.490002	"Coast"	0.9	7.47	4.13333333333333
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	3	2014	"3_2014"	54.43167	13.491672	"Coast"	0.4	4	8
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	3	2014	"3_2014"	54.515	13.125002	"Coast"	2.11	9.1	7.9
"Greifswald"	134000027	"Kohlgraben"	3	2014	"3_2014"	54.1050971009217	13.4165148068871	"Freshwater"	NA	0	7.5
"DB1 Pramort"	103050101	"Barther Fahrwasser"	4	2014	"4_2014"	54.42	12.926671	"Coast"	1.18	8.5	7.9
"DB2 Sundische Wiese"	103050208	"Grabow"	4	2014	"4_2014"	54.39167	12.838331	"Coast"	0.65	8.9	8.1
"DB6 Barth oe."	103050603	"Barther Bodden"	4	2014	"4_2014"	54.395001	12.750001	"Coast"	0.55	7.2	8.1
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	4	2014	"4_2014"	54.395001	12.623331	"Coast"	0.4	5.7	8.25
"DB16 Saal nw."	103051606	"Saaler Bodden"	4	2014	"4_2014"	54.335001	12.448331	"Coast"	0.3	3.4	7.9
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	4	2014	"4_2014"	54.40167	13.105001	"Coast"	1.1	7.52142857142857	8.27935897435897
"Barth"	103070014	"Barthe"	4	2014	"4_2014"	54.3663863698681	12.6874701057115	"Freshwater"	NA	0	12.2
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	4	2014	"4_2014"	54.51167	13.050002	"Coast"	3.375	9.00714285714286	5.93409090909091
"Stadtholz"	103200018	"Planebeck"	4	2014	"4_2014"	54.3377846139631	12.6462920702373	"Freshwater"	NA	0	13.9
"Zipke"	103310014	"Zipker Bach"	4	2014	"4_2014"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	12.9
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	4	2014	"4_2014"	54.26667	13.516671	"Coast"	1.58333333333333	6.91875	6.49576923076923
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	4	2014	"4_2014"	54.15	13.483331	"Coast"	1.3	6.88125	6.99708333333333
"GB7 Struck"	105010701	"Greifswalder Bodden"	4	2014	"4_2014"	54.20667	13.653331	"Coast"	1.46666666666667	6.9	6.74615384615385
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	4	2014	"4_2014"	54.20667	13.566671	"Coast"	1.43333333333333	6.90625	6.68857142857143
